Date,Open,High,Low,Close,Adj Close,Volume
2017-09-11,896.500000,914.500000,895.099976,911.674988,898.294128,5738838
2017-09-12,913.849976,919.950012,909.150024,917.599976,904.132141,3343840
2017-09-13,917.500000,924.500000,912.000000,920.924988,907.408325,2497688
2017-09-14,920.075012,926.250000,915.750000,919.700012,906.201294,4077008
2017-09-15,918.000000,925.900024,916.724976,924.474976,910.906250,1883666
2017-09-18,926.775024,932.224976,926.250000,930.224976,916.571838,2042464
2017-09-19,932.450012,934.000000,923.775024,924.849976,911.275696,2120734
2017-09-20,924.000000,930.724976,922.625000,924.424988,910.856995,1723064
2017-09-21,924.000000,924.250000,915.349976,919.549988,906.053528,3856248
2017-09-22,917.400024,919.474976,910.000000,912.049988,898.663635,4121762
2017-09-25,911.224976,911.224976,896.299988,899.875000,886.667358,5074614
2017-09-26,894.525024,898.299988,892.500000,896.150024,882.997070,5719366
2017-09-27,898.000000,902.799988,885.000000,888.250000,875.212891,3668610
2017-09-28,887.000000,899.500000,881.650024,897.650024,884.475037,13823232
2017-09-29,900.049988,911.000000,898.125000,902.849976,889.598633,3106816
2017-10-03,904.000000,910.500000,898.549988,904.424988,891.150513,2197212
2017-10-04,903.950012,905.950012,896.674988,898.500000,885.312500,3312552
2017-10-05,897.500000,902.500000,896.549988,899.299988,886.100708,1668098
2017-10-06,899.000000,902.224976,897.000000,900.049988,886.839722,1515330
2017-10-09,899.400024,901.500000,895.250000,897.750000,884.573547,1531246
2017-10-10,899.500000,907.474976,896.325012,901.349976,888.120667,1899090
2017-10-11,901.625000,907.625000,893.799988,895.075012,881.937805,2633720
2017-10-12,897.549988,910.724976,894.000000,909.400024,896.052551,2690780
2017-10-13,913.349976,928.275024,911.000000,925.400024,911.817749,3216732
2017-10-16,930.000000,936.625000,921.000000,928.575012,914.946106,1637272
2017-10-17,925.000000,926.849976,919.549988,925.625000,912.039368,1306644
2017-10-18,920.500000,937.500000,919.500000,934.250000,920.537781,1963360
2017-10-19,930.900024,932.500000,920.325012,924.200012,910.635315,285004
2017-10-23,929.950012,934.849976,918.025024,931.650024,917.976013,2081446
2017-10-24,931.500000,939.799988,926.500000,933.549988,919.848083,5664436
2017-10-25,930.000000,931.500000,892.500000,897.549988,884.376404,10683604
2017-10-26,884.000000,905.000000,878.924988,897.674988,884.499573,14285732
2017-10-27,902.200012,903.750000,889.500000,895.525024,882.381165,3736044
2017-10-30,899.125000,908.000000,896.200012,907.500000,894.180420,2711176
2017-10-31,905.750000,905.750000,899.625000,904.250000,890.978149,2341230
2017-11-01,907.549988,912.500000,906.000000,910.599976,897.234802,2095306
2017-11-02,911.500000,914.900024,908.474976,911.049988,897.678284,2368972
2017-11-03,912.849976,920.000000,910.799988,915.349976,901.915222,1905244
2017-11-06,912.500000,920.000000,911.299988,914.299988,900.880554,3074122
2017-11-07,919.000000,922.474976,910.375000,911.849976,898.466614,3723188
2017-11-08,912.599976,916.799988,909.500000,912.974976,899.575073,1641572
2017-11-09,913.500000,917.500000,910.549988,913.924988,900.511108,1556654
2017-11-10,910.849976,917.400024,906.174988,911.000000,897.629028,3872180
2017-11-13,911.000000,911.575012,897.500000,906.775024,893.466064,1667936
2017-11-14,907.950012,909.500000,900.000000,901.174988,887.948242,2356234
2017-11-15,899.000000,901.825012,894.000000,900.125000,886.913696,3074184
2017-11-16,902.000000,908.000000,897.599976,903.849976,890.583923,2006486
2017-11-17,914.349976,919.150024,906.575012,912.775024,899.377991,3179386
2017-11-20,914.500000,919.849976,914.500000,919.075012,905.585510,1196212
2017-11-21,918.724976,925.000000,918.049988,923.125000,909.576050,1137766
2017-11-22,924.849976,930.000000,922.275024,927.625000,914.010010,2830398
2017-11-23,929.500000,930.000000,919.000000,921.424988,907.901001,1616290
2017-11-24,921.500000,928.900024,920.500000,925.700012,912.113281,2601842
2017-11-27,924.500000,931.000000,922.799988,928.775024,915.143188,1935236
2017-11-28,928.000000,935.500000,927.924988,932.674988,918.985901,2545270
2017-11-29,932.500000,937.750000,927.900024,936.650024,922.902588,1637292
2017-11-30,934.349976,936.974976,920.000000,926.849976,913.246399,2898156
2017-12-01,927.450012,930.000000,922.049988,924.099976,910.536743,1929074
2017-12-04,927.450012,927.450012,915.049988,917.049988,903.590271,1820966
2017-12-05,913.000000,914.275024,903.500000,910.224976,896.865356,1946680
2017-12-06,909.974976,910.674988,899.500000,901.650024,888.416260,3197560
2017-12-07,903.325012,908.299988,901.549988,904.825012,891.544678,2115652
2017-12-08,907.000000,926.500000,907.000000,920.200012,906.694031,4478200
2017-12-11,924.000000,925.875000,920.000000,923.200012,909.649963,1599116
2017-12-12,924.549988,924.950012,907.974976,909.950012,896.594482,1205294
2017-12-13,910.025024,922.500000,907.549988,910.674988,897.308838,1453730
2017-12-14,912.000000,920.000000,906.000000,919.025024,905.536255,1841546
2017-12-15,928.000000,944.000000,927.750000,936.724976,922.976440,6225062
2017-12-18,927.500000,949.500000,904.650024,939.474976,925.686096,6148994
2017-12-19,939.900024,946.825012,938.075012,942.250000,928.420349,2476056
2017-12-20,949.450012,951.549988,931.825012,934.075012,920.365417,4671752
2017-12-21,939.950012,942.500000,932.599976,934.150024,920.439270,3427272
2017-12-22,939.500000,940.000000,930.875000,938.325012,924.552979,2235452
2017-12-26,940.500000,941.400024,928.349976,934.174988,920.463867,3392848
2017-12-27,935.049988,935.150024,925.575012,928.375000,914.749023,1744692
2017-12-28,929.450012,940.450012,929.000000,939.025024,925.242737,4350260
2017-12-29,938.400024,939.599976,934.075012,936.200012,922.459229,3172936
2018-01-01,936.349976,940.375000,925.250000,927.250000,913.640503,3290258
2018-01-02,929.275024,937.500000,929.275024,936.174988,922.434570,2388158
2018-01-03,937.500000,939.125000,925.599976,926.325012,912.729065,2265644
2018-01-04,926.500000,932.750000,926.500000,929.950012,916.300903,1186888
2018-01-05,931.500000,934.025024,927.775024,931.799988,918.123779,1435434
2018-01-08,932.500000,935.349976,928.875000,930.299988,916.645752,2285154
2018-01-09,931.000000,934.924988,927.500000,931.849976,918.172974,2652764
2018-01-10,932.599976,933.950012,928.650024,932.099976,918.419312,2307944
2018-01-11,932.099976,938.000000,928.125000,936.275024,922.533081,2029548
2018-01-12,936.500000,939.075012,930.000000,932.650024,918.961304,2168354
2018-01-15,934.974976,952.200012,929.924988,948.875000,934.948120,6288222
2018-01-16,951.724976,955.000000,942.625000,950.075012,936.130554,3222692
2018-01-17,948.500000,951.275024,943.500000,945.250000,931.376343,1452748
2018-01-18,962.000000,977.000000,959.025024,967.150024,952.954956,8324770
2018-01-19,967.575012,979.950012,959.625000,976.099976,961.773560,5727994
2018-01-22,980.000000,994.000000,976.575012,981.674988,967.266724,4424884
2018-01-23,982.500000,983.349976,971.650024,975.650024,961.330200,2523898
2018-01-24,976.275024,984.500000,975.299988,978.825012,964.458557,2395284
2018-01-25,976.950012,990.000000,975.250000,987.474976,972.981567,4361834
2018-01-29,989.000000,1003.469971,989.000000,999.825012,985.150391,4117946
2018-01-30,998.900024,1000.950012,992.075012,997.750000,983.105774,3198780
2018-01-31,994.700012,1006.750000,993.500000,1002.849976,988.130920,3471674
2018-02-01,1003.000000,1007.500000,992.650024,995.575012,980.962708,3260710
2018-02-02,993.000000,994.950012,970.750000,974.000000,959.704407,3673062
2018-02-05,959.000000,967.625000,952.924988,956.924988,942.880005,3963392
2018-02-06,930.000000,956.000000,918.150024,948.400024,934.480103,5374902
2018-02-07,953.500000,953.500000,931.200012,936.400024,922.656250,4182486
2018-02-08,942.000000,949.299988,933.250000,940.474976,926.671387,2585722
2018-02-09,923.950012,932.349976,922.049988,924.750000,911.177185,3204476
2018-02-12,930.000000,943.000000,927.575012,938.325012,924.552979,2190554
2018-02-14,944.900024,948.950012,937.325012,941.575012,927.755371,1788594
2018-02-15,944.849976,947.375000,937.500000,940.950012,927.139465,2457612
2018-02-16,941.950012,947.424988,937.825012,939.299988,925.513611,1791760
2018-02-19,941.299988,943.799988,929.525024,939.099976,925.316528,1827276
2018-02-20,942.375000,942.924988,929.400024,931.599976,917.926697,2042034
2018-02-21,933.974976,934.275024,926.099976,928.700012,915.069214,1376536
2018-02-22,925.000000,930.000000,920.775024,926.599976,913.000061,6626798
2018-02-23,928.450012,942.424988,925.200012,940.275024,926.474365,2038374
2018-02-26,944.049988,957.400024,941.775024,955.775024,941.746887,2394442
2018-02-27,957.375000,960.875000,950.000000,951.275024,937.312927,2393664
2018-02-28,944.775024,947.724976,939.000000,942.099976,928.272583,2033182
2018-03-01,939.650024,946.650024,934.000000,937.174988,923.419861,1954920
2018-03-05,937.075012,939.000000,929.125000,934.974976,921.252136,1890732
2018-03-06,935.000000,939.950012,919.750000,923.125000,909.576050,2288414
2018-03-07,920.000000,926.700012,914.250000,916.299988,902.851257,2814082
2018-03-08,919.900024,929.250000,916.000000,926.424988,912.827637,2759362
2018-03-09,927.474976,932.625000,922.000000,925.525024,911.940918,2054054
2018-03-12,930.099976,934.724976,926.700012,933.625000,919.921936,3278558
2018-03-13,933.724976,942.375000,927.500000,930.125000,916.473328,2562100
2018-03-14,928.000000,933.950012,924.000000,932.250000,918.567139,1840196
2018-03-15,932.599976,943.750000,932.599976,940.400024,926.597595,2935462
2018-03-16,940.000000,940.549988,923.275024,926.500000,912.901489,3948168
2018-03-19,926.500000,930.000000,921.575012,923.625000,910.068726,3919370
2018-03-20,922.549988,927.950012,917.625000,919.750000,906.250610,1828686
2018-03-21,924.000000,931.599976,921.650024,929.450012,915.808228,2960570
2018-03-22,929.450012,940.000000,927.549988,933.875000,920.168274,3336612
2018-03-23,923.325012,926.549988,918.625000,920.775024,907.260559,3595076
2018-03-26,919.950012,950.000000,916.750000,946.724976,932.829651,5250884
2018-03-27,946.900024,949.500000,938.000000,946.299988,932.410889,3068418
2018-03-28,941.474976,949.849976,938.025024,943.049988,929.208618,4418754
2018-04-02,945.250000,967.875000,945.250000,965.599976,951.427673,2298184
2018-04-03,961.974976,962.849976,955.500000,957.950012,943.889954,2039942
2018-04-04,956.474976,962.474976,939.224976,941.625000,927.804504,1857054
2018-04-05,950.650024,957.000000,945.099976,954.450012,940.441345,2429446
2018-04-06,956.099976,963.224976,952.900024,961.700012,947.584900,1860004
2018-04-09,959.400024,971.000000,958.200012,969.525024,955.295044,2001768
2018-04-10,971.500000,971.500000,956.750000,960.424988,946.328613,3033618
2018-04-11,957.950012,960.000000,952.700012,959.424988,945.343262,1435406
2018-04-12,958.000000,966.450012,952.950012,964.400024,950.245239,2356258
2018-04-13,964.000000,970.000000,959.549988,962.500000,948.373169,1648586
2018-04-16,960.000000,975.000000,959.924988,971.049988,956.797668,1423872
2018-04-17,971.750000,975.500000,967.049988,974.250000,959.950745,1333916
2018-04-18,975.500000,976.750000,965.025024,966.299988,952.117371,1356360
2018-04-19,970.000000,972.400024,966.500000,969.500000,955.270386,1584516
2018-04-20,970.500000,980.500000,966.075012,977.950012,963.596436,4680690
2018-04-23,989.500000,989.500000,930.150024,967.875000,953.669312,7652310
2018-04-24,967.500000,974.025024,963.000000,967.500000,953.299744,2518708
2018-04-25,963.950012,969.000000,956.000000,960.375000,946.279358,2010296
2018-04-26,958.400024,969.599976,955.625000,965.125000,950.959595,3923740
2018-04-27,966.500000,967.750000,956.250000,961.700012,947.584900,2888504
2018-04-30,965.000000,977.400024,964.400024,972.150024,957.881531,2304776
2018-05-02,975.000000,989.000000,973.000000,984.750000,970.296570,3550024
2018-05-03,984.025024,987.450012,973.000000,983.950012,969.508301,2076386
2018-05-04,985.000000,995.000000,983.150024,994.250000,979.657104,3440718
2018-05-07,990.825012,993.650024,987.500000,988.700012,974.188660,2632064
2018-05-08,989.625000,989.950012,977.299988,983.525024,969.089600,3550282
2018-05-09,978.075012,990.250000,978.075012,989.200012,974.681274,2163666
2018-05-10,994.299988,999.500000,991.000000,996.349976,981.726318,3585836
2018-05-11,996.349976,1008.500000,993.000000,1005.880005,991.116455,3028534
2018-05-14,1008.599976,1013.700012,1006.200012,1010.880005,996.043030,2371458
2018-05-15,1013.530029,1032.500000,1013.349976,1018.900024,1003.945374,4913342
2018-05-16,1015.280029,1024.500000,1008.580017,1011.669983,996.821472,3420802
2018-05-17,1011.919983,1022.219971,1006.250000,1013.880005,998.999023,3307738
2018-05-18,1012.349976,1012.349976,1001.750000,1006.080017,991.313538,2608730
2018-05-21,1008.049988,1010.500000,993.025024,996.525024,981.898804,2424054
2018-05-22,999.349976,1006.969971,992.750000,994.950012,980.346924,1980186
2018-05-23,993.900024,997.000000,981.700012,983.750000,969.311218,2863146
2018-05-24,983.549988,995.125000,978.174988,993.000000,978.425476,2260372
2018-05-25,995.000000,1008.000000,994.950012,1004.349976,989.608887,2379794
2018-05-28,1003.900024,1026.000000,1003.000000,1021.099976,1006.113037,2551970
2018-05-29,1019.000000,1026.349976,1014.400024,1016.299988,1001.383545,1675622
2018-05-30,1009.849976,1026.500000,1008.150024,1024.180054,1009.147949,2433498
2018-05-31,1050.000000,1080.000000,1040.000000,1069.719971,1060.751465,19819596
2018-06-01,1058.000000,1069.000000,1050.500000,1055.300049,1046.452515,10575678
2018-06-04,1075.000000,1078.500000,1018.969971,1023.099976,1014.522400,44398162
2018-06-05,1025.000000,1033.469971,1011.500000,1031.800049,1023.149536,8552730
2018-06-06,1030.099976,1032.400024,1022.500000,1028.680054,1020.055664,4891000
2018-06-07,1036.599976,1039.900024,1026.599976,1031.099976,1022.455261,5281948
2018-06-08,1029.500000,1030.619995,1017.500000,1024.680054,1016.089233,3090444
2018-06-11,1025.949951,1031.469971,1019.400024,1021.150024,1012.588745,3545594
2018-06-12,1025.949951,1026.349976,1019.200012,1021.919983,1013.352295,2617128
2018-06-13,1026.000000,1027.400024,1012.049988,1015.719971,1007.204285,3948980
2018-06-14,1015.000000,1022.500000,1012.500000,1018.700012,1010.159302,8463788
2018-06-15,1013.000000,1019.450012,1011.150024,1014.799988,1006.291992,5440408
2018-06-18,1015.049988,1019.400024,1004.549988,1009.580017,1001.115784,3743702
2018-06-19,1012.469971,1020.349976,1009.650024,1011.750000,1003.267578,5490576
2018-06-20,1013.000000,1029.000000,1012.500000,1028.069946,1019.450684,4525856
2018-06-21,1030.000000,1035.400024,1023.530029,1028.800049,1020.174683,6755352
2018-06-22,1028.469971,1044.400024,1024.930054,1041.680054,1032.946655,3924490
2018-06-25,1041.530029,1048.900024,1036.530029,1047.469971,1038.688110,3496168
2018-06-26,1043.030029,1051.500000,1039.930054,1046.849976,1038.073242,4580966
2018-06-27,1046.500000,1059.750000,1045.000000,1056.300049,1047.444092,9563402
2018-06-28,1057.500000,1070.000000,1055.599976,1065.430054,1056.497559,18766770
2018-06-29,1060.849976,1070.000000,1052.550049,1054.219971,1045.381470,9729060
2018-07-02,1054.180054,1054.199951,1031.619995,1036.619995,1027.929077,4932438
2018-07-03,1036.619995,1042.500000,1032.800049,1035.099976,1026.421753,3431550
2018-07-04,1038.119995,1054.030029,1034.500000,1051.780029,1042.962036,3048996
2018-07-05,1052.500000,1064.500000,1046.280029,1061.880005,1052.977295,4867984
2018-07-06,1056.650024,1067.780029,1055.680054,1057.569946,1048.703369,4060672
2018-07-09,1060.930054,1065.000000,1053.880005,1062.819946,1053.909302,3091148
2018-07-10,1064.949951,1074.800049,1062.500000,1073.199951,1064.202393,5475368
2018-07-11,1072.530029,1077.849976,1067.400024,1074.119995,1065.114624,2928960
2018-07-12,1076.449951,1089.930054,1076.000000,1082.969971,1073.890381,4010334
2018-07-13,1084.199951,1095.400024,1081.550049,1090.449951,1081.307739,3580594
2018-07-16,1089.699951,1095.030029,1081.880005,1084.430054,1075.338379,4508668
2018-07-17,1081.619995,1090.500000,1081.619995,1088.380005,1079.255127,3180962
2018-07-18,1093.500000,1110.000000,1086.819946,1088.099976,1078.977417,8730136
2018-07-19,1091.500000,1096.750000,1085.500000,1093.050049,1083.885986,2652388
2018-07-20,1093.050049,1101.430054,1085.550049,1094.530029,1085.353638,5003482
2018-07-23,1075.000000,1089.000000,1069.030029,1078.219971,1069.180298,8440066
2018-07-24,1073.500000,1084.500000,1073.500000,1079.880005,1070.826416,2604396
2018-07-25,1082.319946,1088.400024,1080.000000,1085.180054,1076.082031,3519308
2018-07-26,1082.500000,1101.719971,1082.500000,1096.300049,1087.108765,10640546
2018-07-27,1100.969971,1105.969971,1092.349976,1101.069946,1091.838745,5277298
2018-07-30,1099.500000,1099.500000,1079.699951,1084.949951,1075.853760,3584560
2018-07-31,1080.000000,1092.949951,1075.030029,1089.750000,1080.613525,4430472
2018-08-01,1081.400024,1087.500000,1075.849976,1079.349976,1070.300781,3035780
2018-08-02,1076.750000,1076.849976,1060.680054,1065.099976,1056.170288,4452852
2018-08-03,1066.780029,1073.530029,1057.000000,1060.819946,1051.926025,6802004
2018-08-06,1060.500000,1068.699951,1053.050049,1057.150024,1048.286987,2872316
2018-08-07,1062.500000,1067.250000,1054.000000,1065.449951,1056.517334,3714228
2018-08-08,1067.930054,1075.900024,1066.530029,1068.180054,1059.224487,4972690
2018-08-09,1071.000000,1071.000000,1047.319946,1059.250000,1050.369385,4472204
2018-08-10,1061.750000,1061.900024,1049.000000,1057.219971,1048.356323,2721470
2018-08-13,1042.000000,1051.969971,1040.000000,1045.819946,1037.051880,5027126
2018-08-14,1049.000000,1052.500000,1043.599976,1044.550049,1035.792725,2467982
2018-08-16,1041.500000,1043.349976,1033.199951,1037.849976,1029.148804,5312580
2018-08-17,1041.449951,1046.530029,1035.819946,1038.680054,1029.971924,3032664
2018-08-20,1037.500000,1053.800049,1037.500000,1048.099976,1039.312744,3905568
2018-08-21,1049.000000,1056.000000,1046.319946,1048.030029,1039.243530,3888160
2018-08-23,1052.500000,1053.500000,1038.430054,1039.949951,1031.231079,6287276
2018-08-24,1035.500000,1046.800049,1033.030029,1034.930054,1026.253174,4857314
2018-08-27,1038.500000,1044.250000,1035.119995,1040.219971,1031.498901,6287394
2018-08-28,1044.000000,1049.119995,1039.400024,1047.430054,1038.648438,4986766
2018-08-29,1046.069946,1047.030029,1036.380005,1039.250000,1030.536987,4936846
2018-08-30,1041.800049,1043.949951,1030.930054,1033.050049,1024.389038,10913730
2018-08-31,1034.599976,1039.380005,1029.119995,1030.599976,1021.959534,7885750
2018-09-03,1034.699951,1039.469971,1031.750000,1037.530029,1028.831421,3830804
2018-09-04,1038.449951,1038.969971,1024.500000,1025.900024,1017.298950,3565268
2018-09-05,1026.900024,1030.099976,1017.780029,1022.919983,1014.343872,2820754
2018-09-06,1024.500000,1029.500000,1016.299988,1026.099976,1017.497192,5201206
2018-09-07,1025.500000,1030.000000,1020.380005,1028.469971,1019.847412,2959650
2018-09-10,1027.500000,1027.500000,1012.549988,1020.580017,1012.023560,4299296
2018-09-11,1023.150024,1024.000000,997.075012,1000.200012,991.814453,9093268
2018-09-12,1000.950012,1010.669983,994.775024,1005.919983,997.486450,6123004
2018-09-14,1009.919983,1018.700012,1009.469971,1014.799988,1006.291992,5167336
2018-09-17,1010.650024,1011.469971,994.000000,996.099976,987.748779,4669110
2018-09-18,997.450012,1004.919983,990.474976,994.599976,986.261292,4662868
2018-09-19,997.424988,999.000000,978.250000,980.674988,972.453125,8356132
2018-09-21,986.950012,999.924988,955.099976,985.125000,976.865784,11305074
2018-09-24,983.625000,986.099976,957.500000,962.849976,954.777527,6695396
2018-09-25,962.849976,981.000000,957.500000,976.200012,968.015625,8341276
2018-09-26,981.474976,989.000000,977.650024,984.099976,975.849365,7363362
2018-09-27,984.700012,993.000000,977.575012,988.075012,979.791077,9176104
2018-09-28,990.325012,1007.719971,988.575012,1003.030029,994.620667,7230358
2018-10-01,1004.900024,1021.000000,998.900024,1017.719971,1009.187500,6224794
2018-10-03,1015.219971,1026.099976,1003.500000,1015.580017,1007.065491,7666074
2018-10-04,1004.000000,1008.900024,971.500000,978.875000,970.668213,8985292
2018-10-05,976.974976,995.000000,970.075012,982.650024,974.411560,7864590
2018-10-08,982.500000,984.500000,965.000000,972.500000,964.346619,10064010
2018-10-09,972.200012,982.500000,965.000000,970.299988,962.165100,6229682
2018-10-10,972.500000,991.125000,967.750000,983.575012,975.328796,7969966
2018-10-11,962.500000,974.150024,958.799988,968.775024,960.652893,7179952
2018-10-12,972.500000,998.549988,971.000000,990.924988,982.617126,4800160
2018-10-15,995.000000,1005.400024,985.150024,1004.030029,995.612305,6292984
2018-10-16,1001.500000,1009.099976,993.750000,996.375000,988.021484,4703002
2018-10-17,1003.049988,1006.500000,981.750000,987.299988,979.022522,3970398
2018-10-19,979.450012,990.424988,979.000000,983.875000,975.626282,4933674
2018-10-22,1007.000000,1010.000000,994.299988,999.450012,991.070740,10165580
2018-10-23,986.500000,999.450012,986.500000,992.424988,984.104614,9714282
2018-10-24,1002.000000,1004.400024,986.299988,996.125000,987.773560,9036168
2018-10-25,986.799988,1001.799988,981.224976,984.400024,976.146912,14923528
2018-10-26,984.400024,988.599976,974.500000,980.599976,972.378662,7577856
2018-10-29,982.049988,982.474976,947.599976,963.150024,955.075012,8522140
2018-10-30,962.500000,966.000000,949.650024,956.375000,948.356812,6914352
2018-10-31,951.025024,958.950012,942.500000,955.875000,947.861023,11724702
2018-11-01,965.000000,965.000000,948.000000,956.099976,948.084106,9814526
2018-11-02,963.000000,980.000000,956.000000,974.724976,966.552979,15046434
2018-11-05,974.950012,979.825012,969.000000,978.000000,969.800476,2852648
2018-11-06,977.500000,988.000000,971.474976,973.275024,965.115173,4242794
2018-11-07,980.500000,982.474976,975.000000,978.974976,970.767334,479380
2018-11-09,979.099976,979.950012,968.150024,972.700012,964.544983,5050810
2018-11-12,975.750000,981.000000,958.575012,960.525024,952.472046,3953882
2018-11-13,959.500000,968.849976,954.099976,963.875000,955.793945,6675210
2018-11-14,969.275024,980.000000,968.299988,978.875000,970.668213,13055318
2018-11-15,980.950012,988.650024,965.599976,987.575012,979.295227,5196262
2018-11-16,990.500000,1006.500000,990.000000,1002.150024,993.748047,7906608
2018-11-19,1005.500000,1010.500000,1000.950012,1006.950012,998.507874,6143214
2018-11-20,1006.500000,1009.799988,999.525024,1006.219971,997.783875,2852584
2018-11-21,1006.380005,1011.969971,1002.000000,1009.380005,1000.917480,3272802
2018-11-22,1006.619995,1017.500000,1000.080017,1002.750000,994.343018,6487276
2018-11-26,1006.950012,1026.000000,1006.030029,1024.900024,1016.307373,9092218
2018-11-27,1020.530029,1033.949951,1020.380005,1032.000000,1023.347839,6447720
2018-11-28,1032.500000,1049.300049,1030.050049,1044.619995,1035.861938,6510554
2018-11-29,1050.500000,1068.699951,1047.000000,1065.530029,1056.596680,15954318
2018-11-30,1065.000000,1068.780029,1055.000000,1064.219971,1055.297607,6520462
2018-12-03,1065.500000,1071.000000,1053.449951,1056.650024,1047.791138,5399928
2018-12-04,1052.699951,1055.500000,1039.300049,1042.780029,1034.037476,4078710
2018-12-05,1039.000000,1052.650024,1037.969971,1049.599976,1040.800171,5899422
2018-12-06,1044.849976,1050.819946,1042.500000,1048.530029,1039.739258,5865126
2018-12-07,1053.349976,1059.000000,1040.150024,1053.800049,1044.965088,4951960
2018-12-10,1032.949951,1052.400024,1032.949951,1044.380005,1035.624023,5457528
2018-12-11,1028.000000,1035.650024,1016.000000,1029.780029,1021.146423,9452890
2018-12-12,1033.469971,1044.900024,1030.050049,1042.650024,1033.908569,5685244
2018-12-13,1047.500000,1062.500000,1045.650024,1050.650024,1041.841431,3532118
2018-12-14,1052.449951,1059.000000,1044.030029,1047.849976,1039.064941,3079142
2018-12-17,1052.000000,1066.300049,1049.500000,1065.099976,1056.170288,4218662
2018-12-18,1062.000000,1069.500000,1051.300049,1067.719971,1058.768311,3706984
2018-12-19,1066.550049,1079.699951,1056.780029,1061.719971,1052.818604,4504948
2018-12-20,1056.280029,1070.219971,1051.319946,1068.719971,1059.760010,3990238
2018-12-21,1067.000000,1074.550049,1054.530029,1055.569946,1046.720093,5110154
2018-12-24,1052.000000,1052.000000,1038.680054,1040.319946,1031.598022,2800744
2018-12-26,1038.500000,1063.500000,1034.500000,1061.180054,1052.283203,3800958
2018-12-27,1066.500000,1069.099976,1049.219971,1052.530029,1043.705688,5819934
2018-12-28,1058.680054,1068.880005,1057.750000,1061.449951,1052.550781,4707806
2018-12-31,1068.500000,1068.500000,1058.349976,1060.849976,1051.955933,2933264
2019-01-01,1063.819946,1075.500000,1052.800049,1074.050049,1065.045288,3186720
2019-01-02,1071.400024,1073.750000,1059.849976,1064.250000,1055.327393,4067116
2019-01-03,1062.099976,1064.119995,1051.500000,1055.900024,1047.047363,6385832
2019-01-04,1057.619995,1064.250000,1055.180054,1058.719971,1049.843750,3643560
2019-01-07,1063.849976,1067.680054,1059.000000,1060.319946,1051.430298,2693506
2019-01-08,1061.000000,1061.750000,1048.319946,1051.500000,1042.684326,4171730
2019-01-09,1059.000000,1060.680054,1051.300049,1058.400024,1049.526489,4284314
2019-01-10,1058.500000,1061.900024,1046.319946,1054.250000,1045.411255,3845770
2019-01-11,1056.900024,1062.000000,1054.000000,1055.949951,1047.096924,3204020
2019-01-14,1054.949951,1054.949951,1049.219971,1050.819946,1042.009888,2427580
2019-01-15,1052.530029,1063.250000,1051.000000,1060.949951,1052.055054,2543778
2019-01-16,1060.030029,1062.500000,1054.119995,1060.099976,1051.212158,2626226
2019-01-17,1062.619995,1067.949951,1056.680054,1066.150024,1057.211548,4120114
2019-01-18,1067.500000,1069.500000,1057.280029,1065.119995,1056.190186,2603988
2019-01-21,1069.969971,1083.250000,1063.250000,1074.069946,1065.065063,8780756
2019-01-22,1073.000000,1073.400024,1064.530029,1067.930054,1058.976685,4398488
2019-01-23,1067.000000,1067.930054,1050.719971,1052.699951,1043.874146,3812144
2019-01-24,1055.000000,1060.819946,1048.949951,1051.119995,1042.307495,5055786
2019-01-25,1046.500000,1055.000000,1045.000000,1048.000000,1039.213623,5631118
2019-01-28,1045.000000,1051.030029,1038.380005,1042.069946,1033.333252,7680218
2019-01-29,1039.119995,1041.500000,1026.500000,1028.800049,1020.174683,7381394
2019-01-30,1028.619995,1028.619995,1014.000000,1017.349976,1008.820618,9257080
2019-01-31,1015.500000,1044.880005,1011.000000,1039.969971,1031.250854,8289702
2019-02-01,1039.969971,1058.500000,1038.300049,1045.219971,1036.456909,7827094
2019-02-04,1047.500000,1056.500000,1041.319946,1052.449951,1043.626343,3969144
2019-02-05,1054.000000,1059.500000,1048.500000,1057.030029,1048.167969,4345144
2019-02-06,1058.119995,1063.500000,1056.800049,1061.319946,1052.421875,5437842
2019-02-07,1062.530029,1065.000000,1052.930054,1058.619995,1049.744629,3608654
2019-02-08,1056.000000,1072.469971,1053.319946,1061.319946,1052.421875,6117822
2019-02-11,1056.650024,1071.449951,1056.650024,1069.819946,1060.850708,3518182
2019-02-12,1069.000000,1074.000000,1062.400024,1064.849976,1055.922363,4886194
2019-02-14,1070.000000,1070.000000,1052.800049,1055.099976,1046.254150,3720694
2019-02-15,1053.680054,1054.050049,1039.099976,1050.319946,1041.514160,4208262
2019-02-18,1053.400024,1059.000000,1043.000000,1044.949951,1036.189087,3569372
2019-02-19,1044.849976,1054.069946,1039.099976,1042.030029,1033.293701,2634318
2019-02-20,1044.250000,1055.500000,1040.949951,1054.180054,1045.341797,2446250
2019-02-21,1050.849976,1059.969971,1046.800049,1057.949951,1049.080200,2630772
2019-02-22,1059.699951,1064.050049,1044.550049,1045.719971,1036.952637,4445354
2019-02-25,1047.569946,1064.969971,1047.569946,1062.699951,1053.790283,4070298
2019-02-26,1055.619995,1062.500000,1050.550049,1055.319946,1046.472290,4803714
2019-02-27,1058.050049,1062.219971,1044.069946,1046.119995,1037.349365,3515046
2019-02-28,1046.550049,1052.930054,1036.599976,1038.780029,1030.071045,5822688
2019-03-01,1043.119995,1050.449951,1038.500000,1041.680054,1032.946655,4676464
